f1,f2
0.5747274184844642,0.7872774512493745
0.2515016863277814,0.9089395189819713
1.8605784601444368,0.013762931536274104
0.0194772552726582,1.0472102312685716
0.029794008125511362,0.2522356988897027
1.0147582308914322,0.3514539088765286
-1.0260258318425581,0.8957904388144087
0.33249160323269766,0.7046369658675027
-1.0379803597385608,0.7048400601564878
2.043465186270936,0.34927319414635166
0.9639755739184792,0.29818406643875894
0.9630107304579936,-0.49542711814097234
0.4345259892135578,-0.3810639057444157
-0.38805082343179126,0.7287870124860772
1.8721644040817649,-0.017115414268396426
-0.21511673096511427,0.7937498978506905
1.0699627275561965,-0.669319165554015
0.18535015573447788,1.165953427838849
0.2772249870500485,-0.003382183766860586
0.8710224201242025,-0.43864176563293505
1.169540639849456,0.0010790750550779826
0.6859911037336625,0.4583417464590222
-1.2027514674158806,0.09651148673560354
2.2457104262096177,0.09970033787038929
1.0196208647841194,0.3542237081703641
1.926211920949041,0.09181972091557686
-0.928054665755755,0.13583058013103144
-0.035733175022338456,1.2532733677569718
-0.6673073869309138,0.2314985320295204
1.762390881766678,-0.08798958902378755
-1.1558021360647106,0.005053010279213621
-1.0440666289631084,0.2595990833085766
1.0755443835687695,0.4526558188228481
-0.8908181411729125,0.22006877826492627
-0.008871781636638593,0.07912544708179903
1.0912655773824547,-0.46178575172601616
0.20160384421316307,0.4992599060295697
1.0437833147729363,0.22307063013161604
0.49115965884251994,1.1123266309243234
0.8894340161989804,0.21393386945378937
-0.2483445776291736,0.5698303411769339
-0.1186947645415023,-0.035017194579551214
0.17306941382589847,0.2550983432386966
1.3172977740429348,0.1339951470237901
0.19685928678169817,0.4992143064878567
1.6770059155617856,-0.22740278405102754
-0.7088978643465471,0.45729100900849784
0.7591599889400032,-0.46249224733528366
-0.6916803088885138,0.5181251370471421
1.1259428535867724,-0.52535286845402
0.04672957512997317,0.6076231219637768
1.3181282047225935,-0.010135909342525062
0.2853022288744378,0.6085001855016827
0.9733232966697033,-0.28271294078101616
0.5035574636364348,0.8461893355419401
1.8052272595656695,0.4615203452173611
0.6457211108427652,-0.4747397808231765
1.1328537121331628,0.26580432193162196
0.45895960294953825,0.9906594477500139
0.35593047063237326,0.9846008678694828
1.2517976545519038,-0.5744372080038742
0.811192880580995,0.6930896938111579
0.17721309823473114,0.6942925651285963
-0.6031560432320979,0.8661794216676136
-0.7298347711366047,0.756000449967578
1.2852493723692557,-0.47354843877036135
1.7727222232656266,-0.007061216851098756
1.5628434280406374,-0.5012824831611724
0.7293169666629631,-0.4431504391914283
-1.0983656952573961,0.15385952371232736
-0.045573246773916276,0.755875422705632
-0.06346092578736547,1.0019342706067407
0.9486668776975148,-0.5312638253972966
-0.8580958218082023,0.6149562723267765
0.9683411311497494,-0.6033953211334285
-0.29155075891242077,1.1399356359858752
1.6873939863906038,0.21224980833377996
0.700236760941854,-0.5927391857779223
0.13174131426786195,-0.1523402100234474
0.5173103741608944,0.12332917497738147
-0.1686676595484232,1.022492493565206
0.1585279793530516,-0.4259027656535216
0.3117705274271281,-0.7175493680174926
0.858598789434625,-0.28585904147316765
-0.07022314694159065,0.27402588604393724
-0.15541331511562234,0.8153272957698138
-0.7657675026850537,1.0272962987133278
1.9531977295538565,0.30627955081593716
0.6440715079182573,0.4227645845438263
-0.09763176538747018,1.2459072776467837
0.5046983248714294,0.8206115059197712
-0.19200056023923306,1.0280355333937223
-0.11087866444358035,1.125764975632888
1.1539813390099531,-0.9433721680826745
-0.4190957468962564,0.7441870733054738
2.2303835575233597,-0.05658457662057925
1.8090524499379432,0.04367155805221179
0.00238925398792339,0.04610466785879998
0.27477949386801725,-0.24134758254488084
1.8744532637805191,0.121115780324869
0.547594045153415,1.0099810469214276
0.46394460228606527,-0.641429525380073
-0.422904960355938,0.7159389312549744
-0.06934189786936612,-0.12599711332792618
0.9337228829630819,0.15606694018404027
0.3886063203506754,-0.23070735192776493
1.7803280775706245,-0.6356627537008044
0.607699505725805,-0.5271875453635914
-0.5603889037085256,1.1168554450601
2.2978470650042353,0.2370891331054259
0.41620890679359207,0.9035368511903279
-0.7523275896774203,0.005109695304559514
0.6502885613403342,0.8668358868428377
-0.0701751862588236,0.4135112392053497
-0.03427151468183595,-0.04282026649273549
1.6267780222294739,0.129951581778544
1.9036639519905139,-0.05964564309424092
0.9695455822375766,-0.24855729818762706
-0.3102390538039204,0.8965750070878213
0.47573051330409705,0.734704730815105
0.867755146747821,0.22044054296612375
-0.18929106707051588,1.1102017118230294
2.3072690398130353,0.28577413192714796
0.454906562786361,0.9897516829692665
1.2575395610097657,0.5978294976597991
0.16815295356579218,1.0998705056406701
-0.06415107185885681,0.012723957305454947
0.46196005945736757,0.005875978729371886
0.9623380272478795,-0.9089754319650692
-0.6051766377096283,0.4516542602475119
1.3009959817259724,-0.7853493267450388
2.021274454705359,0.5893603340528457
-0.6537642617511983,1.1667292399515132
0.27063227783833904,0.7076359242482255
-0.4087179422771372,1.3277930735204868
1.1100712254030556,-0.0024829358817731184
1.1948320131426031,-0.3557185243813904
-0.08543165112111692,1.1873295514705235
0.18273042754337038,0.9258235856776117
-0.4168830080706711,0.9598830906194251
2.226216450743935,0.0806116670439892
1.0193962379748656,0.1119210306022515
0.7767501430231406,0.21102776983046423
0.12022368154457742,0.20283103618538245
0.8796479470705765,0.29383129194722113
1.3299416163732076,-0.3070702998767908
0.17032554250307036,-0.03962869757539242
-0.9386982463316123,0.9188073203258766
1.229767011636634,0.05601607469913017
0.317212132979262,-0.1595069871575405
0.19052119684620897,1.2919722287233137
1.5693797560179363,-0.2559533464378376
-0.5621082268987218,0.9518298645676465
0.22385929479272867,0.946531480127649
1.3227193303790292,-0.23392649454151582
1.186043781856905,-0.3226780221344415
-0.9317876752006236,-0.016256644916990026
0.03916495573098802,1.1870444825678301
0.6353311164328566,0.6033195849522981
-0.02815143989210077,1.0044851398139563
-0.07286358629828137,0.36568778092592075
0.5345749851902848,0.22275029779627237
1.3022344432204889,-0.6338896887977827
0.8008286524421129,0.5210768462488546
-0.5803011499746669,0.816534620346078
0.35808565224352384,0.27793532390868514
-1.158408212903709,0.5147175346822628
1.4649060239836116,-0.4541765690597874
0.109772483017677,0.20384485886868328
-0.2620358173773388,0.37225633719833545
0.9899262752190032,-0.04153352444942854
0.34209798845320566,-0.5002402975407423
0.5156831746721436,1.0301998092817315
1.9667096845919798,0.07137713034394022
-0.2024487674934626,0.8416411233029791
-0.009694755210258976,-0.3351913614899058
-0.9879280316174608,-0.12760405982045198
1.0108623005261368,-0.5906928774860454
0.2806441893239517,0.4852039091561909
-1.1154633489056194,0.3071307974075415
1.6365066134385173,-0.27861539638024796
0.7837896440080425,-0.7522864114199863
1.3802209779289782,-0.28276463974905247
0.40351920102512123,1.1835454469774913
0.4737801043454081,0.6142494294305374
1.8289052315242877,0.01473872189084846
0.011100635839151819,0.4156781536865817
0.29137834361281717,1.1754764370709159
-0.6844646510886129,0.9722497341664235
-0.03592607509528231,0.32420672599579015
-0.13697636362017002,0.34292917247337124
1.7396312626611854,-0.12890169001521812
0.6495255052930644,-0.2895730365359747
0.1941928958183182,0.02354617211487947
0.4933073605190065,-0.48542725178350365
-0.06433749529533694,0.7106043593583355
-0.9133895441892971,0.48823058772871025
2.0088643736762193,-0.37415876605736287
0.945982635356438,-0.5063787218386758
1.1270978455620313,-0.45687739226441176
0.14365784865350756,0.07622634612221121
0.41465895009089293,0.7351686836685715
-0.9967087313195562,0.1627074587379918
0.6400355946027629,0.526768518798082
1.094263172666751,0.04220571446287796
0.12335340485681709,0.3135504497571479
1.0834049078616546,-0.42777838866808204
0.8479868133564383,-0.8213884932568489
0.48914618606638727,-0.2910973984910248
0.9203096865692194,0.20320176754167896
1.773863029311325,-0.3306946361298054
-1.0284342136242195,-0.18990680809859078
0.29355491625589925,0.3280942588466019
-0.3955182301026246,0.7989848206694833
0.23569380666366052,0.1231625184562814
-0.4529366986531202,0.7475308055874539
-0.5000616105827338,0.36240201043131526
1.5937847184954148,-0.3777566682411351
0.9035041089126205,0.7276676236619327
0.3215612454005684,0.7546450425382465
1.4605397811298415,-0.08452837126453558
0.33179698489811393,-0.1358452549180297
-0.6769706893058434,0.9450361700718835
-1.1624944523768124,0.6184380967421239
1.819008194516679,0.0002565034628858598
2.1259319009904476,0.3599183851142893
1.5631958125448455,-0.13716445709807334
-0.000688319998666872,0.42097692568031847
1.8236304803733168,0.05837008382840253
1.8429382785045365,0.17462977778610564
-0.20258983114224605,0.0605248794438038
0.9669724000839653,0.6944008478557244
0.9057485798424671,-0.3986153680834694
-0.615617893910343,0.7694919959187358
0.9450646486769761,0.45381774178395745
-0.8094335641497664,0.351137250991451
0.2101084480929463,0.6926084854203245
1.7571232994381947,-0.2679220275590678
-0.9750287885096726,0.0787545193001715
-0.6506547111757658,1.1932659420107443
-0.633593423986258,0.153145164100653
0.2605102642402208,-0.2253725574285565
2.1314460452056663,0.11285501662759401
1.4720143296004564,-0.5424697808425255
-0.518548709831166,0.8985308467120634
0.5487803035658959,-0.3085874193344379
1.0987853025144654,-0.24247973472685522
0.2652738539846944,1.2258019260344413
0.6066655923824215,1.0871581146751765
-0.07164610989600156,0.6449213549604991
-0.9271806366364511,0.4994955838448876
0.15817776612554946,0.7551508257457712
0.6368892832930779,-0.2333160427833097
-0.5743839899070068,0.7254423721553893
1.0718497356534098,0.06908127929868778
0.4047216329779781,1.1633193756240883
1.9623843177461537,-0.5854820647699084
-0.6482838103149415,0.6159273400743897
1.5917000675104136,-0.04246021862358723
-0.8869727565519632,0.37605570328081706
-0.5529541171254266,-0.02404074551338653
0.27482963762921647,1.1600096456484121
-0.7793524828398862,0.34236609127237855
2.0070657946897392,0.10492860419944118
-0.19920769292249263,1.13586092100086
2.1396799863292997,0.08977169787465913
2.2661959468552357,-0.12718114033713923
-0.6193221506947368,0.687918275213658
0.8233151256144204,-0.004208932044403091
-0.7353494803632016,0.7297512737296751
1.1162666058704978,0.7228429139369047
0.8292387329076749,-0.445268676508944
0.9722677725940981,-0.25448220693177925
0.15720137067399695,0.3387516122888835
0.8267929064186956,-0.2837531370753551
-0.030585370083504468,0.28012304043098357
0.5258610663918916,1.234063878146018
1.2936452137204406,0.4195248250582689
0.1246632820829144,0.17942193068007328
1.7601052525581236,-0.09347726854215704
2.0693623371613263,0.7724392956566741
0.7838625918357549,-0.481753676002422
0.4900317024256349,0.9342405077167445
-0.8800068984825195,0.41064953579779695
-1.2497636566237926,0.032483379301728565
-0.3513915754542835,0.8188749964805639
-0.5809201079146995,0.28993382570792825
1.8719250690141953,0.19708860091955122
0.039814995716405385,0.17445695702328717
-0.9190667223498296,-0.13779243653747034
0.5545048527906093,0.934361113290426
0.7851399583604545,-0.558071001720473
0.8154534950758424,0.8011314590357537
0.5207780443691923,0.03346842301488681
-0.4968559685803845,1.1213719860822977
0.39430085379347196,0.8826343044684049
-0.7966586913211636,0.9660913233871312
0.5656500660689021,1.1398261503571616
0.3234286008338171,0.011539751210483808
0.5153687860973233,0.6866205296939388
0.4977827909924604,0.9683658713445179
1.1533573631295428,0.019424945197922053
-0.7897759952961138,0.6838178341561674
2.2009061973422597,0.04703972063436124
0.4856944404667338,0.1724217856537839
-0.22529222880276195,1.0398700119817996
1.5276030259627955,-0.638177116128395
0.9829373207432791,-0.01746731966260734
0.19382736897473293,-0.05308191941919724
-0.934151263046933,-0.2622967597204872
0.6547737207674935,-0.4366259016555082
2.403302982451692,0.9178370151722435
0.7539262827250478,-0.6436400533983736
0.18427038017955893,-0.3822053830048202
1.069093222057722,-0.36252924185246477
-0.548511442824739,0.6460033715242635
1.5761546937720017,-0.24029326262577994
1.8896517365394145,-0.3511314876852417
0.9509532693175464,-0.03055947850457974
-1.1959215636009217,0.33171236825887274
0.10636236094444193,1.2439727479678986
0.38823823252066486,0.7577270157355743
0.15847325159494685,-0.36497219913326406
-0.6976845922048237,0.9991076243960711
0.6828587954137592,0.61306146281724
0.5734776572784577,-0.37927591790012627
-0.708537083303702,-0.1898392717835391
1.1828503237078285,-0.4893884952464581
-0.7234152298212453,0.7792075759901056
-0.49706789694750997,0.7758815038042218
-0.23189261268403222,0.8791308068539364
1.1072446605983177,-0.033451912096651215
0.191555848962655,-0.04082325454097341
0.9355038399148119,0.6146641094341128
0.3518199699429167,-0.061125884042241674
0.0011698532582222476,1.168261443486434
1.10833081547161,-0.40943391768085835
0.737834151287332,-0.5001873509851443
1.380722937264277,-0.4978471796300106
-0.43166300311664996,0.416788057064707
1.4521041012441873,-0.5020495759148708
0.9302595776216751,-0.23584352438356132
0.6556980936653729,0.43024836377463604
1.0538291355394416,-0.5656960943396733
-1.0078757349274092,0.37118175248538443
0.790948050858235,0.6189904978623118
1.0226577972652382,0.7459427457375178
1.3057461839942452,0.19626971111930472
0.5434132523848331,0.8507371730767082
0.623374113841715,-0.5342454945898871
-0.39047299907221417,0.46774327483191963
0.4579454083994497,0.810889781412266
-0.9370815513446069,0.19467167198868202
-0.9971808035730896,0.6412808567161942
0.4705531736385019,0.5977370003558141
0.24251513250588058,0.6756858977126324
1.5609815694643365,-0.10130378477815782
0.22283010933671668,0.7730600352818117
-1.1725795718812175,0.19789264353978936
0.11841259613424274,-0.33361442224694715
0.3988486970914823,-0.31720097809377845
-0.833759567332071,0.5101382996187995
0.1785674767804438,0.8971208062080605
1.0790531466235112,-0.18549492906505594
1.0188092878638153,0.1494609559144335
1.0836170719572453,-0.3112405737148293
0.22982355224171006,-0.02441270795913006
0.1911133412405123,0.344261602182422
2.2498452198569407,0.22723472412991816
0.3719726486423165,-0.139889631224274
0.8817970269979422,-0.33106315110530904
-0.05154008957162856,0.10418109567473074
1.3949902523195692,-0.28156574820446006
-0.26165108601947495,0.8300199584247716
-0.023922505700463226,0.8691562572588668
-0.14654702737929073,1.1707453366816831
0.17918603143108142,-0.3033002226152495
1.5815872330902299,0.11292874329482064
-0.6121903358405196,0.5570969763156104
-1.035524826079397,0.2980497002137475
0.5313389984849444,0.7584875437660916
0.7317845075226908,0.43412312080032633
-0.9345300585921089,0.22156011065575407
-0.5706687801567852,0.8455591644541142
-0.5336266079996871,0.9893853244697772
0.1880654408318183,0.7808799027979201
0.3922223311077821,1.2402279973263584
1.4636507672152208,-0.3310633325454955
1.751410436872753,-0.2150572315726606
-1.1534665872751833,0.3824388566257432
0.21732044006444906,1.2916771495448853
-0.06046349482789994,1.0219715074122968
1.7811081989174422,0.26619849077873875
0.23432893233001134,1.0921617966235198
2.0669832358326863,0.004422559015348881
0.24303864955750054,0.12877644299398905
0.8960055743756449,0.2874520971674032
1.4957467271969977,-0.4092677549406083
-0.7754501520753658,-0.00463912917216
1.217786887939592,-0.603205206554896
0.04937830849457362,0.5593630811565735
0.14931004616348925,1.0405872560585772
1.0685510513234586,-0.6988857676072403
1.0073715899239195,0.24174896020171432
1.114680968630443,-0.5846593755703512
-0.8687526350184412,0.5443591622098534
1.8136873632012784,-0.1725442071101819
0.711890081593251,-0.5376689464655393
0.028972872325530898,0.7244646726737969
0.17978112683730293,-0.04942740835842735
1.0844820772634594,-0.25333614388714004
0.05665132152418963,0.4107899503001494
1.3681292908482223,0.08225059501497872
0.8369097786406182,0.7133972249866591
1.841493173210007,-0.02351812456507743
1.3026276074339933,0.23070034995639016
0.39295960859956797,1.1001862444016068
-0.6845505722528877,0.5741320528534813
0.06620923219591501,0.4672970740110438
1.1230031484684457,-0.6118597359227083
1.6364735051038586,0.14691734294269415
-0.24999480346683498,0.7976429817986352
0.23763258168494272,-0.10969819163627692
-0.36898408604670113,0.8418120285287343
-1.0053884729515576,0.4080970558193663
0.6986925870847067,0.6542244629909377
-0.07920935881310706,0.9064177487676056
1.6800033793223779,0.32641750713887685
0.3909524549583442,-0.6067847110970414
0.020380356665115007,0.15526121802110568
0.4045519843989088,0.6909071499603829
0.9125427060170402,0.4008104162173668
-1.1170678794681208,0.21929453283541908
1.7469318796953888,-0.11429028083591825
0.4587421902096541,1.0147511421329325
1.8152334388104847,0.20534195474863992
0.8461071502850144,0.9978255803677563
1.8257285104943275,0.4531432677343006
0.03628547538229884,0.9698183356112401
1.9453035365538127,-0.3744963337572107
1.8569451519174178,0.2049459607399038
1.5066443550957196,-0.4324701602856369
1.4722828269291428,0.36545961581737285
0.031450792813418726,0.7543012584534156
1.8276571774021817,0.2712960779112923
0.17607678971388413,1.2530521987665175
0.6888206129909376,0.5186301647880335
-0.8211571890598139,0.5303085880906088
-0.9404745064839551,0.2609046612367173
0.6978703928836258,-0.5740772890127974
0.9165209110659819,-0.5249262000253907
0.7657019338294173,0.5564089937740927
1.8806214769649063,-0.1412060385262649
0.8419054597568724,-0.10295969958511036
0.619787935972004,1.05333456979277
0.5091422338580602,-0.23241513785742807
0.28736994089915563,-0.24080397524317007
1.0985250150609582,-0.5920197272048593
1.028320930334786,0.5501192502577279
-0.1870841743517557,0.3105594385627384
0.1936014601105151,0.13171338946403677
0.5921227593224074,0.22593403237405935
-0.9183354416922109,0.6664450267922715
1.2498046912037901,-0.4175871965089096
1.103871489252991,-0.5367525487320525
0.9719902558302207,-0.39201729196795515
1.0070040848280009,-0.5007173415412968
-0.8043007693152923,0.21816224728116052
1.1510822601705086,-0.4519222411989311
0.9347524585721012,-0.3363831860828133
-1.1208083931135076,0.277596173005149
0.7110977135386947,0.879350296473886
0.17756079443258022,0.013951665953465517
1.0767052302916902,0.5387211731949286
1.135223625889356,-0.07065518018703762
0.9354459785014722,1.1233245613800906
0.20990576340309725,0.9409319916491765
-1.1666878808256835,0.16695543870753987
0.28501934418725106,-0.5706444928661772
0.6717138981467473,0.04998874621172278
-0.8251058899380809,0.05226931798177836
1.8272322498454552,-0.11564390563708007
1.9983832403683603,-0.10125884355720902
-0.8095379331654186,0.48469031850110866
0.6516353340061073,0.8174439230575841
0.36459306357256427,-0.551049147447783
0.6599342175710239,-0.503843568997462
0.4464617384172318,-0.3792272565590326
-0.6452379612183007,0.6709140665488985
0.7642112476289987,0.41494926685225875
1.051025631309527,0.5047737684941799
2.060004997195524,0.4400206983024094
1.8170229655463406,-0.26450520691892954
-0.14924333508172377,1.2628306243634089
0.6021779052234643,0.6041230642610139
1.6308731256407731,-0.15576775990797648
-0.4592554106937894,1.3603816029146039
-0.5473929004563143,0.7003077681748953
1.2755715749961045,-0.3997097898041416
0.3078670002869852,0.8005103809726597
1.8382013421727375,0.39491907481944105
1.9834547846803485,-0.3580425297031464
0.029518963104124885,0.9113667801851439
-0.3305821896905302,1.0918815259755594
1.0412283091948236,0.08720692802957214
2.321888054422953,0.4508718731234116
0.04123334305850765,0.7370615869162145
0.45994398814433884,-0.2279670953582864
0.2491453622650282,0.028393566362900413
-1.1302089968884759,0.28924617021898175
0.21415064700239425,1.002903576374024
-0.13622657092623505,0.4204309907491833
0.8259111475595854,-0.6737818205194412
1.7016597450095496,-0.25565482437395687
1.7248058772635837,0.0757724778325014
1.1352914972468415,-0.14715483312243388
1.2343141743974622,-0.5027848693420298
0.6881178160490964,-0.0033173625252910788
2.0070506958320764,0.3348977632668198
1.3821772109572181,-0.7640124465876712
-1.180239825658223,0.16169370993229487
-0.012090976731869457,0.13416559549850146
0.312339025943597,-0.20434060354684083
0.1795151127301857,-0.18714223793336152
0.2080614238575793,-0.46253495288932334
0.20759404720613167,-0.0095430988654307
-0.9062326490768484,0.6536476623257421
-0.9801275262472581,0.2517219816420885
0.3340012171442711,0.9681828536696447
1.0202992770111567,0.7126308106105328
0.932754217314294,-0.6084725848075734
-1.15541068863101,0.4027849003557957
1.8840930803922402,0.13451974904519168
1.1113476060692427,-0.38470952272890047
2.114216860624515,0.18941045635946416
-0.9865398043931963,0.2026732119790336
1.9766328632676031,0.48333668590999423
1.4971530636996073,-0.00904755685670744
-1.0137113561120144,0.36882768008059547
0.7765735739988373,-0.6144269255340439
0.06395646776812094,-0.3381893672708206
1.001985219792937,-0.3753789232040156
0.7455463196315633,0.8120638419176904
2.0283336634974978,-0.17516676791467303
-1.1814855753311655,0.10665811465550691
0.44370785283772296,-0.11064358970765138
0.19672632827500217,0.6544501439200671
0.060501379052822574,0.60562712974486
0.7117549959724705,0.4580143717644511
0.27476802141448653,0.8493451788560169
-0.11916287317716628,0.4061754844890459
0.7460186160142606,0.37873271868228037
1.0567005037559751,0.0019113078752463104
0.8359102724774929,-0.38421228992950884
-0.6602588701932793,0.6733837042416123
-1.0811592270376282,0.3745221851695061
0.7897037676494261,0.047676466549459576
-0.4583924677829487,0.3202437212716714
-0.6507134582199225,0.7073110051900097
1.7784128414927676,0.17472943015062498
2.1903020968295714,0.7695673679310894
